dataset,location,n_years,year_min,year_max,years
who_air_quality,Ademuz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Adiyaman,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Adria,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Afa,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Afula,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Afyonkarahisar,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Agen,4,2015,2018,"[2015, 2016, 2017, 2018]"
who_air_quality,Ager,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Agost,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Agri,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Agrigento,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Agrinio,2,2020,2021,"[2020, 2021]"
who_air_quality,Aguimes,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Agurain Salvatierra,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Agva,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Ahisamakh,5,2016,2021,"[2016, 2017, 2019, 2020, 2021]"
who_air_quality,Ahtari,2,2015,2016,"[2015, 2016]"
who_air_quality,Aia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aigle,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aiguafreda,4,2018,2021,"[2018, 2019, 2020, 2021]"
who_air_quality,Airolo,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Airvault,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aix En Provence,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Ajaccio,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Ajka,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Akarp,3,2016,2018,"[2016, 2017, 2018]"
who_air_quality,Akcaabat,3,2018,2020,"[2018, 2019, 2020]"
who_air_quality,Akrini,2,2020,2021,"[2020, 2021]"
who_air_quality,Aksaray,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Akureyri,4,2017,2020,"[2017, 2018, 2019, 2020]"
who_air_quality,Akyazi,3,2018,2020,"[2018, 2019, 2020]"
who_air_quality,Alagon,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alandroal,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Alata,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alatri,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alba Iulia,7,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2021, 2022]"
who_air_quality,Alba,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Albacete,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Albalat Dels Tarongers,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Albenga,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Albertville,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Albes,6,2015,2021,"[2015, 2016, 2018, 2019, 2020, 2021]"
who_air_quality,Albi,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Albisola Marina,3,2015,2021,"[2015, 2020, 2021]"
who_air_quality,Albufeira,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Alcala De Guadaira,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alcala De Henares,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alcanar,2,2015,2016,"[2015, 2016]"
who_air_quality,Alcaniz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alcantarilla,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alcover,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alcoy,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alessandria,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alesund,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alexandria,6,2015,2022,"[2015, 2016, 2018, 2019, 2021, 2022]"
who_air_quality,Alfara De Algimia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alfaro,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alfondeguilla,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alfriston,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Algar,1,2015,2015,[2015]
who_air_quality,Algeciras,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Algete,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alghero,4,2018,2021,"[2018, 2019, 2020, 2021]"
who_air_quality,Aliartos,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Alicante,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alingsas,2,2016,2017,"[2016, 2017]"
who_air_quality,Allenbach,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Allumiere,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Almeria,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Almhult,4,2016,2020,"[2016, 2017, 2018, 2020]"
who_air_quality,Alsfeld,4,2018,2021,"[2018, 2019, 2020, 2021]"
who_air_quality,Altamura,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Altdorf,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Altenberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Altenburg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Altinordu,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Altinova,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Altnagelberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Altsasu,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Alvesta,1,2018,2018,[2018]
who_air_quality,Alzira,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Amasya,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Ambes,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Amelia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Amfissa,2,2018,2021,"[2018, 2021]"
who_air_quality,Amiens,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Amlach,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Ammiqam,5,2016,2020,"[2016, 2017, 2018, 2019, 2020]"
who_air_quality,Amorebieta,1,2021,2021,[2021]
who_air_quality,Amposta,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Amstetten,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Anagni,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Anatoliko,2,2020,2021,"[2020, 2021]"
who_air_quality,Ancona,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Andechs,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Andoain,1,2021,2021,[2021]
who_air_quality,Andria,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Angers,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Angouleme,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Anholt,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Ankara,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Annaberg Buchholz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Annecy,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Annemasse,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Annonay,2,2016,2017,"[2016, 2017]"
who_air_quality,Ansbach,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Antakya,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Antalya,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Antigua,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Antwerpen,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Aosta,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Aprilia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arad,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Arafo,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aralik,3,2018,2020,"[2018, 2019, 2020]"
who_air_quality,Aranda De Duero,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aranjuez,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arcevia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Archi,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arconate,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arcos De La Frontera,6,2015,2021,"[2015, 2016, 2017, 2019, 2020, 2021]"
who_air_quality,Ardahan,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Ardesen,3,2018,2020,"[2018, 2019, 2020]"
who_air_quality,Arezzo,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arganda,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arhus,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Ariano Irpino Martiri,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arikoy,2,2019,2020,"[2019, 2020]"
who_air_quality,Arles,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arlov,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Armagh,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Armentieres,2,2015,2016,"[2015, 2016]"
who_air_quality,Armutlu,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Arnavutkoy,2,2019,2020,"[2019, 2020]"
who_air_quality,Arona,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aroneanu,7,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2021, 2022]"
who_air_quality,Arras,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arrasate Mondragon,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arrecife,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arrest,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arrubal,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arteixo,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Artvin,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Arucas,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arvika,3,2016,2018,"[2016, 2017, 2018]"
who_air_quality,Arzberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Arzl Im Pitztal,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,As Pontes De Garcia Rodriguez,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Asbach,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aschaffenburg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aschersleben,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aseda,2,2016,2019,"[2016, 2019]"
who_air_quality,Asenovgrad,7,2015,2022,"[2015, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Ashdod,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Ashgabat,1,2019,2019,[2019]
who_air_quality,Ashkelon,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Assemini,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Asslar,2,2020,2021,"[2020, 2021]"
who_air_quality,Astana,2,2018,2019,"[2018, 2019]"
who_air_quality,Asti,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Atasehir,5,2016,2020,"[2016, 2017, 2018, 2019, 2020]"
who_air_quality,Athina,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Athlone,2,2020,2021,"[2020, 2021]"
who_air_quality,Attard,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Atton,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aubagne,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aubenas,1,2015,2015,[2015]
who_air_quality,Augsburg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Augusta,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Augustow,2,2018,2020,"[2018, 2020]"
who_air_quality,Aurelia,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aurillac,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Auxerre,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aveiro,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Avellino,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Avignon,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Avila,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Aviles,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Avully,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Axente Sever,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Aydin,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Aytre,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Azpeitia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Azuqueca De Henares,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Babrujsk,2,2020,2021,"[2020, 2021]"
who_air_quality,Bacau,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Baceno,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Backnang,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bad Belzig,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bad Durrnberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bad Kreuznach,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bad Lauterberg Im Harz,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Bad Reichenhall,4,2018,2021,"[2018, 2019, 2020, 2021]"
who_air_quality,Bad Sassendorf,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bad Voslau,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Badajoz,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Baden Baden,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Baden,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bafra,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Bagcilar,2,2019,2020,"[2019, 2020]"
who_air_quality,Bagheria,1,2021,2021,[2021]
who_air_quality,Bagni Di Lucca,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bahcelievler,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Baia Mare,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
who_air_quality,Baie Mahault,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bailen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Balikesir,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Balingen,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Balk,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Ballybay,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Ballymena,4,2016,2019,"[2016, 2017, 2018, 2019]"
who_air_quality,Bamberg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Banchette,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bandirma,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Banska Bystrica,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bar Le Duc,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bar,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Barcelona,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bardejov,2,2020,2021,"[2020, 2021]"
who_air_quality,Bari,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Barletta,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Barlovento,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Barnsley,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Barnstaple,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Barqay,5,2016,2021,"[2016, 2017, 2018, 2020, 2021]"
who_air_quality,Bartin,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Basaksehir,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Bascharage,3,2018,2020,"[2018, 2019, 2020]"
who_air_quality,Basel,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bassano Del Grappa,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Basse Terre,3,2019,2021,"[2019, 2020, 2021]"
who_air_quality,Bastia,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bat Hadar,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bath and North East Somerset,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Batikent,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Batman,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Battipaglia,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Baume Les Dames,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bautzen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bayburt,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Bayonne,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bayrakli,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Bayreuth,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beasain,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beaucaire,5,2015,2019,"[2015, 2016, 2017, 2018, 2019]"
who_air_quality,Beaumarches,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beauvais,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bebra,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beckerich,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Becov,2,2020,2021,"[2020, 2021]"
who_air_quality,Bedar,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beer Sheva,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Begur,4,2017,2020,"[2017, 2018, 2019, 2020]"
who_air_quality,Beit Shemesh,1,2015,2015,[2015]
who_air_quality,Belau,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Belchatow,4,2017,2020,"[2017, 2018, 2019, 2020]"
who_air_quality,Belfast,1,2020,2020,[2020]
who_air_quality,Belfort,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Belgrade,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Belluno,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bellver De Cerdanya,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Belotin,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Belsk Duzy,6,2015,2020,"[2015, 2016, 2017, 2018, 2019, 2020]"
who_air_quality,Belverde,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Benahadux,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bene Atarot,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bene Beraq,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bene Darom,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Benejuzar,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Benevento,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Benicasim,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Benidorm,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beniganim,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Benlloch,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bensheim,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Berga,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bergamo,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bergeggi,1,2021,2021,[2021]
who_air_quality,Bergen,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Berlin,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bern,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bernau Bei Berlin,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bernburg,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beromunster,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Beroun,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bertonico,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Besancon,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bessay Sur Allier,1,2015,2015,[2015]
who_air_quality,Bessieres,7,2015,2021,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bet Hashmonay,5,2017,2021,"[2017, 2018, 2019, 2020, 2021]"
who_air_quality,Bet Shemesh,6,2016,2021,"[2016, 2017, 2018, 2019, 2020, 2021]"
